hotel,is_canceled,arrival_date_year,arrival_date_month,arrival_date_day_of_month,stays_in_weekend_nights,stays_in_week_nights,adults,children,babies,meal,country,market_segment,is_repeated_guest,previous_cancellations,reserved_room_type,booking_changes,deposit_type,customer_type,adr,total_of_special_requests,reservation_status
Resort Hotel,1,2017,February,1,0,2,2,0,0,BB,ESP,Online TA,0,0,A,0,No Deposit,Transient,48,0,Canceled
Resort Hotel,1,2017,February,1,2,6,2,0,0,BB,IRL,Online TA,0,0,D,0,No Deposit,Transient,59,0,Canceled
Resort Hotel,1,2017,February,1,4,10,2,0,0,BB,CN,Online TA,0,0,A,0,No Deposit,Transient,37.8,0,Canceled
Resort Hotel,1,2017,February,1,0,4,2,0,0,HB,FRA,Online TA,0,0,A,1,No Deposit,Transient,72,1,Canceled
Resort Hotel,1,2017,February,2,0,2,2,0,0,BB,PRT,Direct,0,0,A,0,No Deposit,Transient,55,0,No-Show
Resort Hotel,1,2017,February,2,0,2,2,0,0,BB,PRT,Online TA,0,0,A,0,No Deposit,Transient,48,0,Canceled
Resort Hotel,1,2017,February,2,0,3,2,0,0,BB,GBR,Online TA,0,0,A,0,No Deposit,Transient,37.8,2,Canceled
Resort Hotel,1,2017,February,2,0,3,2,0,0,BB,GBR,Online TA,0,0,A,0,No Deposit,Transient,37.8,3,Canceled
Resort Hotel,1,2017,February,2,0,3,1,0,0,BB,GBR,Online TA,0,0,A,4,No Deposit,Transient-Party,37,1,Canceled
Resort Hotel,1,2017,February,2,0,3,1,0,0,BB,GBR,Online TA,0,0,A,0,No Deposit,Transient,37,1,Canceled
Resort Hotel,1,2017,February,2,0,1,1,0,0,BB,PRT,Offline TA/TO,0,0,A,0,No Deposit,Transient,43,0,Canceled
Resort Hotel,1,2017,February,3,0,1,1,0,0,BB,PRT,Online TA,0,0,A,0,No Deposit,Transient,34.4,0,No-Show
Resort Hotel,1,2017,February,3,1,2,2,0,0,BB,FRA,Online TA,0,0,D,0,No Deposit,Transient,78,0,Canceled
Resort Hotel,1,2017,February,3,2,2,2,0,0,BB,BRA,Online TA,0,0,A,0,No Deposit,Transient,43,0,Canceled
Resort Hotel,1,2017,February,3,2,4,2,0,0,BB,PRT,Online TA,0,0,D,6,No Deposit,Transient,67.33,3,Canceled
Resort Hotel,1,2017,February,3,2,5,2,0,0,BB,DEU,Online TA,0,0,D,2,No Deposit,Transient,51.3,0,Canceled
Resort Hotel,1,2017,February,3,1,2,2,0,0,BB,PRT,Online TA,0,0,A,0,No Deposit,Transient,48,0,Canceled
Resort Hotel,1,2017,February,3,2,2,1,0,0,BB,BRA,Online TA,0,0,D,0,No Deposit,Transient,58,0,Canceled
Resort Hotel,1,2017,February,4,0,1,2,0,0,BB,PRT,Direct,0,0,A,0,No Deposit,Transient,48,2,Canceled
Resort Hotel,1,2017,February,4,0,1,2,0,0,BB,PRT,Online TA,0,0,E,0,No Deposit,Transient,68,1,Canceled
Resort Hotel,1,2017,February,4,0,1,2,0,0,BB,PRT,Online TA,0,0,A,0,No Deposit,Transient,48,0,Canceled
Resort Hotel,1,2017,February,4,0,1,1,0,0,BB,PRT,Online TA,0,0,A,0,No Deposit,Transient,43,0,Canceled
Resort Hotel,1,2017,February,4,0,1,2,0,0,BB,PRT,Direct,0,0,A,0,No Deposit,Transient,48,2,Canceled
Resort Hotel,1,2017,February,4,0,1,1,0,0,BB,PRT,Online TA,0,0,A,0,No Deposit,Transient,43,0,Canceled
Resort Hotel,1,2017,February,4,1,1,2,0,0,HB,PRT,Online TA,0,0,A,0,No Deposit,Transient,74.1,2,Canceled
Resort Hotel,1,2017,February,4,2,2,1,0,0,BB,FRA,Online TA,0,0,A,0,No Deposit,Transient,42,0,Canceled
Resort Hotel,1,2017,February,4,2,2,2,0,0,BB,FRA,Online TA,0,0,A,0,No Deposit,Transient,37,0,Canceled
Resort Hotel,1,2017,February,4,2,5,2,0,0,BB,IRL,Online TA,0,0,A,0,No Deposit,Transient,42,0,Canceled
Resort Hotel,1,2017,February,4,2,5,2,0,0,BB,GBR,Online TA,0,0,E,0,No Deposit,Transient,68,1,Canceled
Resort Hotel,1,2017,February,4,2,5,2,0,0,BB,PRT,Offline TA/TO,0,0,A,0,No Deposit,Transient,29,2,Canceled
Resort Hotel,1,2017,February,4,2,5,2,0,0,HB,PRT,Offline TA/TO,0,0,E,0,No Deposit,Transient,45,0,Canceled
Resort Hotel,1,2017,February,4,4,7,2,0,0,BB,ITA,Online TA,0,0,A,0,No Deposit,Transient,37.8,2,Canceled
Resort Hotel,1,2017,February,4,8,20,2,0,0,HB,BEL,Online TA,0,0,E,0,No Deposit,Transient,82.8,0,Canceled
Resort Hotel,1,2017,February,5,2,0,2,0,0,BB,ESP,Online TA,0,0,A,0,No Deposit,Transient,54,0,Canceled
Resort Hotel,1,2017,February,5,2,0,2,0,0,BB,NLD,Online TA,0,0,D,0,No Deposit,Transient,52,1,Canceled
Resort Hotel,1,2017,February,5,2,3,2,0,0,BB,GBR,Online TA,0,0,A,0,No Deposit,Transient,42,0,Canceled
Resort Hotel,1,2017,February,5,4,7,2,0,0,BB,MOZ,Online TA,0,0,E,0,No Deposit,Transient,68,1,Canceled
Resort Hotel,1,2017,February,6,1,0,2,0,0,BB,KOR,Online TA,0,0,E,1,No Deposit,Transient,62,2,Canceled
Resort Hotel,1,2017,February,6,1,0,2,0,0,BB,KOR,Online TA,0,0,E,1,No Deposit,Transient,62,2,Canceled
Resort Hotel,1,2017,February,6,1,0,1,0,0,HB,PRT,Complementary,0,0,D,0,No Deposit,Transient,0,0,No-Show
Resort Hotel,1,2017,February,6,1,0,3,1,0,BB,KOR,Online TA,0,0,H,1,No Deposit,Transient,93,2,Canceled
Resort Hotel,1,2017,February,6,1,1,2,0,0,BB,FRA,Online TA,0,0,D,1,No Deposit,Transient,62,0,Canceled
Resort Hotel,1,2017,February,6,1,3,2,0,0,BB,IRL,Online TA,0,0,A,1,No Deposit,Transient,48,0,Canceled
Resort Hotel,1,2017,February,6,1,3,2,0,0,BB,ROU,Online TA,0,0,A,0,No Deposit,Transient,37.8,2,Canceled
Resort Hotel,1,2017,February,6,1,3,2,0,0,BB,ROU,Online TA,0,0,A,0,No Deposit,Transient,37.8,2,Canceled
Resort Hotel,1,2017,February,6,1,4,2,0,0,BB,PRT,Online TA,0,0,E,0,No Deposit,Transient,55.8,1,Canceled
Resort Hotel,1,2017,February,6,2,5,2,0,0,BB,IRL,Online TA,0,0,E,0,No Deposit,Transient,68,2,No-Show
Resort Hotel,1,2017,February,6,2,5,2,0,0,BB,PRT,Offline TA/TO,0,0,D,0,No Deposit,Transient,34.11,0,No-Show
Resort Hotel,1,2017,February,7,0,3,2,0,0,BB,PRT,Offline TA/TO,0,0,E,0,No Deposit,Transient,41.4,0,Canceled
Resort Hotel,1,2017,February,7,2,5,3,1,0,HB,FRA,Online TA,0,0,H,0,No Deposit,Transient,141,0,Canceled
Resort Hotel,1,2017,February,7,2,5,2,0,0,HB,FRA,Online TA,0,0,D,0,No Deposit,Transient,88,1,Canceled
Resort Hotel,1,2017,February,7,2,5,2,2,0,BB,GBR,Online TA,0,0,G,0,No Deposit,Transient,84.57,1,Canceled
Resort Hotel,1,2017,February,7,2,5,2,0,0,HB,FRA,Online TA,0,0,D,0,No Deposit,Transient,88,1,Canceled
Resort Hotel,1,2017,February,8,0,3,2,0,0,BB,CN,Direct,0,0,A,0,No Deposit,Transient,33.26,0,Canceled
Resort Hotel,1,2017,February,8,0,3,2,0,0,BB,PRT,Online TA,0,0,A,0,No Deposit,Transient,48,2,Canceled
Resort Hotel,1,2017,February,8,0,4,2,0,0,BB,IRL,Online TA,0,0,D,0,No Deposit,Transient,58,1,Canceled
Resort Hotel,1,2017,February,8,1,4,2,0,0,BB,CN,Online TA,0,0,A,0,No Deposit,Transient,48,0,Canceled
Resort Hotel,1,2017,February,8,4,10,2,0,0,BB,PRT,Offline TA/TO,0,0,E,0,No Deposit,Transient,45,0,Canceled
Resort Hotel,1,2017,February,8,6,15,2,0,0,BB,PRT,Offline TA/TO,0,0,D,0,No Deposit,Transient,37.8,0,Canceled
Resort Hotel,1,2017,February,9,1,3,2,0,0,BB,PRT,Online TA,0,0,A,0,No Deposit,Transient,45.6,1,Canceled
Resort Hotel,1,2017,February,9,1,3,2,0,0,BB,GBR,Online TA,0,0,D,0,No Deposit,Transient,58,0,Canceled
Resort Hotel,1,2017,February,9,2,7,2,0,0,HB,PRT,Online TA,0,0,C,0,No Deposit,Transient,111,1,No-Show
Resort Hotel,1,2017,February,10,0,2,2,0,0,HB,PRT,Groups,0,0,A,0,Non Refund,Transient,54,0,Canceled
Resort Hotel,1,2017,February,10,0,2,2,0,0,HB,PRT,Groups,0,0,A,0,Non Refund,Transient,54,0,Canceled
Resort Hotel,1,2017,February,10,0,2,2,0,0,HB,PRT,Groups,0,0,A,0,Non Refund,Transient,54,0,Canceled
Resort Hotel,1,2017,February,10,0,2,2,0,0,HB,PRT,Groups,0,0,A,0,Non Refund,Transient,54,0,Canceled
Resort Hotel,1,2017,February,10,0,2,1,0,0,HB,PRT,Groups,0,0,A,0,Non Refund,Transient,47,0,Canceled
Resort Hotel,1,2017,February,10,0,2,3,0,0,HB,IRL,Online TA,0,0,E,0,No Deposit,Transient,100,0,Canceled
Resort Hotel,1,2017,February,10,0,2,2,0,0,HB,PRT,Groups,0,0,A,0,Non Refund,Transient,54,0,Canceled
Resort Hotel,1,2017,February,10,0,2,2,0,0,HB,PRT,Groups,0,0,A,0,Non Refund,Transient,54,0,Canceled
Resort Hotel,1,2017,February,10,0,2,2,0,0,HB,PRT,Groups,0,0,A,0,Non Refund,Transient,54,0,Canceled
Resort Hotel,1,2017,February,10,0,2,2,0,0,BB,ESP,Online TA,0,0,A,2,No Deposit,Transient,48,1,Canceled
Resort Hotel,1,2017,February,10,0,2,2,0,0,HB,PRT,Groups,0,0,A,0,Non Refund,Transient,54,0,Canceled
Resort Hotel,1,2017,February,10,0,2,2,0,0,HB,PRT,Groups,0,0,A,0,Non Refund,Transient,54,0,Canceled
Resort Hotel,1,2017,February,10,0,2,2,0,0,HB,PRT,Groups,0,0,A,0,Non Refund,Transient,54,0,Canceled
Resort Hotel,1,2017,February,10,0,2,2,0,0,HB,PRT,Groups,0,0,A,0,Non Refund,Transient,54,0,Canceled
Resort Hotel,1,2017,February,10,0,2,2,0,0,HB,PRT,Groups,0,0,A,0,Non Refund,Transient,54,0,Canceled
Resort Hotel,1,2017,February,10,0,2,1,0,0,HB,PRT,Groups,0,0,A,0,Non Refund,Transient,47,0,Canceled
Resort Hotel,1,2017,February,10,0,2,2,0,0,HB,PRT,Groups,0,0,A,0,Non Refund,Transient,54,0,Canceled
Resort Hotel,1,2017,February,10,0,2,2,0,0,HB,PRT,Groups,0,0,A,0,Non Refund,Transient,54,0,Canceled
Resort Hotel,1,2017,February,10,0,2,2,0,0,HB,PRT,Groups,0,0,A,0,Non Refund,Transient,54,0,Canceled
Resort Hotel,1,2017,February,10,0,2,2,0,0,HB,PRT,Groups,0,0,A,0,Non Refund,Transient,54,0,Canceled
Resort Hotel,1,2017,February,10,0,2,2,0,0,HB,PRT,Groups,0,0,A,0,Non Refund,Transient,54,0,Canceled
Resort Hotel,1,2017,February,10,0,2,2,0,0,BB,BRA,Online TA,0,0,D,0,No Deposit,Transient,56,0,Canceled
Resort Hotel,1,2017,February,10,0,2,2,0,0,HB,PRT,Groups,0,0,A,0,Non Refund,Transient,54,0,Canceled
Resort Hotel,1,2017,February,10,0,2,2,0,0,HB,PRT,Groups,0,0,A,0,Non Refund,Transient,54,0,Canceled
Resort Hotel,1,2017,February,10,0,2,2,0,0,HB,PRT,Groups,0,0,A,0,Non Refund,Transient,54,0,Canceled
Resort Hotel,1,2017,February,10,0,2,2,0,0,HB,PRT,Groups,0,0,A,0,Non Refund,Transient,54,0,Canceled
Resort Hotel,1,2017,February,10,0,2,2,0,0,HB,PRT,Groups,0,0,A,0,Non Refund,Transient,54,0,Canceled
Resort Hotel,1,2017,February,10,0,2,2,0,0,BB,ESP,Online TA,0,0,A,0,No Deposit,Transient,48,0,Canceled
Resort Hotel,1,2017,February,10,0,2,2,1,0,HB,IRL,Online TA,0,0,H,0,No Deposit,Transient,141,0,Canceled
Resort Hotel,1,2017,February,10,0,2,2,0,0,HB,PRT,Groups,0,0,A,0,Non Refund,Transient,54,0,Canceled
Resort Hotel,1,2017,February,10,0,2,2,0,0,HB,PRT,Groups,0,0,A,0,Non Refund,Transient,54,0,Canceled
Resort Hotel,1,2017,February,10,0,2,2,0,0,BB,PRT,Online TA,0,0,A,0,No Deposit,Transient,54,0,Canceled
Resort Hotel,1,2017,February,10,0,2,2,0,0,HB,PRT,Groups,0,0,A,0,Non Refund,Transient,54,0,Canceled
Resort Hotel,1,2017,February,10,0,2,2,0,0,HB,PRT,Groups,0,0,A,0,Non Refund,Transient,54,0,Canceled
Resort Hotel,1,2017,February,10,0,2,2,0,0,HB,PRT,Groups,0,0,A,0,Non Refund,Transient,54,0,Canceled
Resort Hotel,1,2017,February,10,1,2,2,0,0,BB,POL,Online TA,0,0,A,0,No Deposit,Transient,48,0,Canceled
Resort Hotel,1,2017,February,10,1,2,2,0,0,BB,GBR,Online TA,0,0,D,0,No Deposit,Transient,58,1,Canceled
Resort Hotel,1,2017,February,10,1,2,2,0,0,BB,CN,Direct,0,0,A,0,No Deposit,Transient,36.43,0,Canceled
Resort Hotel,1,2017,February,10,1,2,2,0,0,BB,POL,Online TA,0,0,D,0,No Deposit,Transient,58,1,Canceled
Resort Hotel,1,2017,February,10,1,2,2,0,0,BB,GBR,Online TA,0,0,A,3,No Deposit,Transient,46,0,Canceled
Resort Hotel,1,2017,February,10,1,2,2,0,0,BB,CHE,Online TA,0,0,A,0,No Deposit,Transient,48,1,Canceled
Resort Hotel,1,2017,February,10,2,2,2,0,0,BB,BRA,Online TA,0,0,A,0,No Deposit,Transient,46.5,0,Canceled
Resort Hotel,1,2017,February,10,2,3,2,0,0,BB,GBR,Online TA,0,0,D,0,No Deposit,Transient,46.8,1,Canceled
Resort Hotel,1,2017,February,11,0,1,2,0,0,BB,ESP,Online TA,0,0,A,0,No Deposit,Transient,48,1,Canceled
Resort Hotel,1,2017,February,11,0,1,2,0,0,BB,PRT,Online TA,0,0,A,0,No Deposit,Transient,48,1,Canceled
Resort Hotel,1,2017,February,11,0,1,2,0,0,BB,PRT,Online TA,0,0,A,0,No Deposit,Transient,48,1,Canceled
Resort Hotel,1,2017,February,11,0,1,2,0,0,BB,PRT,Direct,0,0,A,0,No Deposit,Transient,8,0,Canceled
Resort Hotel,1,2017,February,11,0,1,2,0,0,BB,PRT,Online TA,0,0,A,0,No Deposit,Transient-Party,48,0,Canceled
Resort Hotel,1,2017,February,11,0,1,2,0,0,BB,PRT,Online TA,0,0,E,0,No Deposit,Transient,54.4,0,Canceled
Resort Hotel,1,2017,February,11,0,1,2,0,0,BB,PRT,Online TA,0,0,A,0,No Deposit,Transient-Party,48,0,Canceled
Resort Hotel,1,2017,February,11,2,1,2,0,0,BB,PRT,Online TA,0,0,A,0,No Deposit,Transient,48,0,Canceled
Resort Hotel,1,2017,February,11,2,2,2,0,0,BB,BRA,Online TA,0,0,D,0,No Deposit,Transient,58,0,Canceled
Resort Hotel,1,2017,February,11,2,2,2,0,0,BB,PRT,Online TA,0,0,D,0,No Deposit,Transient,46.8,1,No-Show
Resort Hotel,1,2017,February,11,2,2,3,1,0,BB,GBR,Online TA,0,0,H,0,No Deposit,Transient,93,1,Canceled
Resort Hotel,1,2017,February,11,2,3,2,0,0,BB,IRL,Online TA,0,0,A,0,No Deposit,Transient,48,0,Canceled
Resort Hotel,1,2017,February,11,2,5,2,0,0,BB,GBR,Online TA,0,0,D,0,No Deposit,Transient,52,1,Canceled
Resort Hotel,1,2017,February,11,2,5,2,1,0,BB,PRT,Online TA,0,0,A,0,No Deposit,Transient,51.84,0,Canceled
Resort Hotel,1,2017,February,11,2,5,1,0,0,BB,PRT,Offline TA/TO,0,0,A,0,No Deposit,Transient,30,1,No-Show
Resort Hotel,1,2017,February,11,2,5,2,0,0,BB,PRT,Offline TA/TO,0,0,A,0,No Deposit,Transient,42,1,No-Show
Resort Hotel,1,2017,February,11,8,20,2,0,0,BB,CN,Online TA,0,0,A,0,No Deposit,Transient,37.8,2,Canceled
Resort Hotel,1,2017,February,12,0,0,1,0,0,BB,POL,Online TA,0,0,A,0,No Deposit,Transient,0,0,Canceled
Resort Hotel,1,2017,February,12,2,0,2,0,0,BB,GBR,Online TA,0,0,D,0,No Deposit,Transient,58,0,Canceled
Resort Hotel,1,2017,February,12,2,1,2,0,0,HB,PRT,Direct,0,0,F,1,No Deposit,Transient,101.7,0,Canceled
Resort Hotel,1,2017,February,12,2,3,2,0,0,BB,USA,Online TA,0,0,A,0,No Deposit,Transient,48,0,Canceled
Resort Hotel,1,2017,February,12,2,3,2,0,0,BB,USA,Online TA,0,0,A,0,No Deposit,Transient,48,0,Canceled
Resort Hotel,1,2017,February,12,2,5,2,0,0,BB,GBR,Online TA,0,0,D,0,No Deposit,Transient,66.29,1,No-Show
Resort Hotel,1,2017,February,12,2,5,2,0,0,BB,NLD,Online TA,0,0,A,0,No Deposit,Transient,37.8,2,Canceled
Resort Hotel,1,2017,February,12,4,10,2,0,0,HB,PRT,Offline TA/TO,0,0,E,0,No Deposit,Transient,26,0,Canceled
Resort Hotel,1,2017,February,13,1,0,2,0,0,BB,PRT,Direct,0,0,D,0,No Deposit,Transient,78,3,Canceled
Resort Hotel,1,2017,February,13,1,0,2,0,0,BB,PRT,Online TA,0,0,A,0,No Deposit,Transient,48,0,Canceled
Resort Hotel,1,2017,February,13,1,1,2,0,0,BB,ESP,Online TA,0,0,A,0,No Deposit,Transient,60,1,Canceled
Resort Hotel,1,2017,February,13,1,1,2,0,0,BB,PRT,Online TA,0,0,A,0,No Deposit,Transient,48,2,Canceled
Resort Hotel,1,2017,February,13,1,1,2,0,0,HB,PRT,Online TA,0,0,A,0,No Deposit,Transient,66.6,1,No-Show
Resort Hotel,1,2017,February,13,1,2,2,0,0,BB,PRT,Online TA,0,0,A,0,No Deposit,Transient,48,0,Canceled
Resort Hotel,1,2017,February,13,1,3,2,0,0,BB,PRT,Offline TA/TO,0,0,A,0,No Deposit,Transient,45.5,0,Canceled
Resort Hotel,1,2017,February,13,1,3,1,0,0,BB,GBR,Online TA,0,0,A,0,No Deposit,Transient,43,0,Canceled
Resort Hotel,1,2017,February,13,1,3,1,0,0,BB,GBR,Online TA,0,0,A,0,No Deposit,Transient,37.8,1,Canceled
Resort Hotel,1,2017,February,13,1,4,2,2,0,BB,SWE,Online TA,0,0,G,0,No Deposit,Transient,88,0,Canceled
Resort Hotel,1,2017,February,13,1,5,2,0,0,BB,PRT,Online TA,0,0,A,0,No Deposit,Transient,40.8,2,Canceled
Resort Hotel,1,2017,February,13,1,5,2,0,0,BB,ESP,Online TA,0,0,E,0,No Deposit,Transient,55.8,1,Canceled
Resort Hotel,1,2017,February,13,2,5,2,0,0,BB,PRT,Offline TA/TO,0,0,D,0,No Deposit,Transient,50.85,0,No-Show
Resort Hotel,1,2017,February,14,0,1,2,0,0,BB,PRT,Online TA,0,0,A,0,No Deposit,Transient,48,1,No-Show
Resort Hotel,1,2017,February,14,0,1,2,0,0,BB,PRT,Online TA,0,0,A,0,No Deposit,Transient,48,2,No-Show
Resort Hotel,1,2017,February,14,0,1,2,0,0,BB,PRT,Online TA,0,0,E,0,No Deposit,Transient,68,2,Canceled
Resort Hotel,1,2017,February,14,0,2,2,0,0,HB,ESP,Online TA,0,0,A,0,No Deposit,Transient,80,0,Canceled
Resort Hotel,1,2017,February,14,0,2,2,0,0,BB,PRT,Online TA,0,0,A,0,No Deposit,Transient,60.5,3,Canceled
Resort Hotel,1,2017,February,14,0,2,1,0,0,BB,PRT,Corporate,0,0,A,0,No Deposit,Transient,35,0,No-Show
Resort Hotel,1,2017,February,14,0,2,2,0,0,BB,PRT,Online TA,0,0,D,0,No Deposit,Transient,88,0,Canceled
Resort Hotel,1,2017,February,14,0,3,2,0,0,BB,GBR,Online TA,0,0,A,0,No Deposit,Transient-Party,48,2,Canceled
Resort Hotel,1,2017,February,14,0,4,2,0,0,BB,GBR,Online TA,0,0,A,0,No Deposit,Transient,48,2,No-Show
Resort Hotel,1,2017,February,14,0,5,2,1,0,BB,NLD,Direct,0,0,E,0,No Deposit,Transient,79,0,Canceled
Resort Hotel,1,2017,February,14,2,5,2,0,0,BB,DEU,Online TA,0,0,E,0,No Deposit,Transient,68,3,Canceled
Resort Hotel,1,2017,February,15,0,3,2,0,0,BB,GBR,Online TA,0,0,A,0,No Deposit,Transient,39.9,1,Canceled
Resort Hotel,1,2017,February,15,0,3,2,0,0,BB,GBR,Online TA,0,0,A,0,No Deposit,Transient,39.9,1,Canceled
Resort Hotel,1,2017,February,15,0,2,1,0,0,BB,PRT,Corporate,0,0,A,0,No Deposit,Transient,35,0,Canceled
Resort Hotel,1,2017,February,15,2,4,2,0,0,BB,GBR,Online TA,0,0,E,2,No Deposit,Transient,62,3,Canceled
Resort Hotel,1,2017,February,16,0,3,2,0,0,BB,GBR,Online TA,0,0,E,0,No Deposit,Transient,68,1,Canceled
Resort Hotel,1,2017,February,16,0,3,1,0,0,BB,GBR,Online TA,0,0,A,0,No Deposit,Transient,43,1,Canceled
Resort Hotel,1,2017,February,16,0,3,2,1,0,BB,GBR,Online TA,0,0,G,0,No Deposit,Transient,88,0,Canceled
Resort Hotel,1,2017,February,16,0,3,2,1,0,BB,GBR,Online TA,0,0,D,0,No Deposit,Transient,78,0,Canceled
Resort Hotel,1,2017,February,16,0,3,2,0,0,BB,GBR,Online TA,0,0,E,0,No Deposit,Transient,68,1,Canceled
Resort Hotel,1,2017,February,16,1,3,2,0,0,BB,GBR,Online TA,0,0,A,0,No Deposit,Transient,48,0,Canceled
Resort Hotel,1,2017,February,16,1,3,2,0,0,BB,GBR,Online TA,0,0,D,0,No Deposit,Transient,78,0,Canceled
Resort Hotel,1,2017,February,16,1,3,1,0,0,BB,GBR,Direct,0,0,D,0,No Deposit,Transient,49.5,0,Canceled
Resort Hotel,1,2017,February,16,0,3,2,0,0,BB,GBR,Online TA,0,0,A,0,No Deposit,Transient,48,1,Canceled
Resort Hotel,1,2017,February,16,2,5,2,0,0,BB,GBR,Direct,0,0,A,1,No Deposit,Transient,39.6,0,Canceled
Resort Hotel,1,2017,February,16,8,20,1,0,0,BB,GBR,Online TA,0,0,E,0,No Deposit,Transient,55.8,1,Canceled
Resort Hotel,1,2017,February,16,2,8,2,0,0,BB,NLD,Online TA,0,0,A,0,No Deposit,Transient,60,0,Canceled
Resort Hotel,1,2017,February,17,0,1,2,0,0,BB,PRT,Direct,0,0,D,0,No Deposit,Transient,78,1,No-Show
Resort Hotel,1,2017,February,17,0,2,2,0,0,BB,PRT,Online TA,0,0,A,0,No Deposit,Transient,48,0,Canceled
Resort Hotel,1,2017,February,17,0,2,2,0,0,BB,DEU,Online TA,0,0,A,1,No Deposit,Transient,48,1,Canceled
Resort Hotel,1,2017,February,17,0,2,2,0,0,HB,PRT,Online TA,0,0,A,0,No Deposit,Transient,92,0,Canceled
Resort Hotel,1,2017,February,17,0,2,2,0,0,HB,ESP,Direct,0,0,A,0,No Deposit,Transient,48,2,Canceled
Resort Hotel,1,2017,February,17,0,2,2,0,0,BB,PRT,Online TA,0,0,E,0,No Deposit,Transient,68,0,Canceled
Resort Hotel,1,2017,February,17,0,2,1,0,0,BB,GBR,Direct,0,0,A,0,No Deposit,Transient,36,0,Canceled
Resort Hotel,1,2017,February,17,0,2,2,2,0,BB,PRT,Online TA,0,0,G,0,No Deposit,Transient,82,0,Canceled
Resort Hotel,1,2017,February,17,1,2,2,0,0,BB,PRT,Corporate,0,0,D,0,No Deposit,Transient-Party,48,0,Canceled
Resort Hotel,1,2017,February,17,1,2,2,0,0,HB,PRT,Online TA,0,0,A,0,No Deposit,Transient,74.1,1,Canceled
Resort Hotel,1,2017,February,17,1,2,2,0,0,BB,GBR,Online TA,0,0,D,0,No Deposit,Transient,52,0,Canceled
Resort Hotel,1,2017,February,17,1,2,2,0,0,BB,PRT,Corporate,0,0,D,0,No Deposit,Transient-Party,48,0,Canceled
Resort Hotel,1,2017,February,17,1,2,2,0,0,BB,PRT,Corporate,0,0,A,0,No Deposit,Transient-Party,40,0,Canceled
Resort Hotel,1,2017,February,17,1,2,2,0,0,BB,ESP,Online TA,0,0,D,0,No Deposit,Transient,62,0,Canceled
Resort Hotel,1,2017,February,17,1,2,2,0,0,HB,ESP,Online TA,0,0,D,0,No Deposit,Transient,82,1,Canceled
Resort Hotel,1,2017,February,17,1,2,2,0,0,BB,PRT,Corporate,0,0,A,0,No Deposit,Transient-Party,40,0,Canceled
Resort Hotel,1,2017,February,17,1,2,2,0,0,BB,PRT,Corporate,0,0,A,0,No Deposit,Transient-Party,40,0,Canceled
Resort Hotel,1,2017,February,17,2,4,2,2,0,BB,GBR,Online TA,0,0,G,0,No Deposit,Transient,93,0,Canceled
Resort Hotel,1,2017,February,17,2,5,2,0,0,BB,GBR,Online TA,0,0,D,0,No Deposit,Transient,58,0,Canceled
Resort Hotel,1,2017,February,17,0,1,2,0,0,BB,PRT,Online TA,0,0,A,0,No Deposit,Transient,48,1,Canceled
Resort Hotel,1,2017,February,18,0,1,2,0,0,BB,PRT,Online TA,0,0,D,0,No Deposit,Transient,58,1,Canceled
Resort Hotel,1,2017,February,18,0,1,2,0,0,HB,PRT,Online TA,0,0,D,0,No Deposit,Transient,77.4,2,Canceled
Resort Hotel,1,2017,February,18,0,1,2,0,0,BB,PRT,Online TA,0,0,A,0,No Deposit,Transient,48,1,Canceled
Resort Hotel,1,2017,February,18,0,1,2,0,0,BB,PRT,Online TA,0,0,A,0,No Deposit,Transient,48,0,Canceled
Resort Hotel,1,2017,February,18,0,1,2,0,0,BB,PRT,Online TA,0,0,A,0,No Deposit,Transient,48,2,Canceled
Resort Hotel,1,2017,February,18,0,1,2,2,0,BB,PRT,Online TA,0,0,G,0,No Deposit,Transient,88,0,Canceled
Resort Hotel,1,2017,February,18,0,1,2,0,0,BB,ESP,Online TA,0,0,A,0,No Deposit,Transient,48,0,Canceled
Resort Hotel,1,2017,February,18,0,1,2,0,0,BB,PRT,Corporate,0,0,A,0,No Deposit,Transient,40,0,Canceled
Resort Hotel,1,2017,February,18,0,1,2,0,0,BB,PRT,Online TA,0,0,A,0,No Deposit,Transient,37.8,2,Canceled
Resort Hotel,1,2017,February,18,0,1,2,0,0,BB,PRT,Online TA,0,0,A,0,No Deposit,Transient,48,2,Canceled
Resort Hotel,1,2017,February,18,1,1,2,0,0,BB,PRT,Corporate,0,0,A,0,No Deposit,Transient-Party,40,0,Canceled
Resort Hotel,1,2017,February,18,1,1,2,0,0,BB,PRT,Corporate,0,0,A,0,No Deposit,Transient-Party,40,0,Canceled
Resort Hotel,1,2017,February,18,1,1,1,0,0,BB,PRT,Corporate,0,0,A,3,No Deposit,Transient-Party,35,1,No-Show
Resort Hotel,1,2017,February,18,1,1,2,0,0,BB,PRT,Corporate,0,0,A,0,No Deposit,Transient-Party,40,0,Canceled
Resort Hotel,1,2017,February,18,1,1,2,0,0,BB,PRT,Corporate,0,0,A,0,No Deposit,Transient-Party,40,0,Canceled
Resort Hotel,1,2017,February,18,1,1,2,0,0,BB,PRT,Corporate,0,0,A,0,No Deposit,Transient-Party,40,0,Canceled
Resort Hotel,1,2017,February,18,1,1,2,0,0,BB,PRT,Corporate,0,0,A,0,No Deposit,Transient-Party,40,0,Canceled
Resort Hotel,1,2017,February,18,1,1,2,0,0,BB,PRT,Corporate,0,0,A,0,No Deposit,Transient-Party,40,0,Canceled
